rank,lemma,original_lemma,old_translation,new_translation,translation_changed,review_reason,pronoun_attachment_relation,pronoun_attachment_form,pronoun_attachment_type,pronoun_attachment_pronouns,pronoun_attachment_count,pronoun_attachment_confidence,pronoun_attachment_reason,pronoun_attachment_semantic_class
15938,golpearlo,golpear,to hit,to hit it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
15975,cortarme,cortar,to cut,to cut me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
15977,permitirlo,permitir,to allow,to allow it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
15979,suicidarme,suicidar,to commit suicide,to commit suicide me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
16020,avisarme,avisar,to tell,to tell me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
16024,mandarme,mandar,to send,to send me,yes,translation_changed,attached_pronoun_form,infinitive,indirect_object,me,1,high,safe_indirect_match,transparent_indirect
16026,vengarme,vengar,to avenge,to avenge me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
16036,comerlo,comer,to eat,to eat it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
16048,avergonzarte,avergonzar,to shame,to shame you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
16058,tirarse,tirar,to throw,to throw,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
16078,entregarlo,entregar,to deliver,to deliver it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
16087,prometerme,prometer,to promise,to promise me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
16092,cumplirse,cumplir,to fulfil,to fulfil,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
16101,manifestarse,manifestar,to manifest,to manifest,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
16151,apagarlo,apagar,to extinguish,to extinguish it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
16156,identificarlo,identificar,to identify,to identify it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
16157,invitarla,invitar,to invite,to invite it (feminine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,la,1,high,safe_direct_match,transparent_object
16159,plantearse,plantear,to bring up,to bring up,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
16171,ponerlas,poner,to put,to put them (feminine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,las,1,high,safe_direct_match,transparent_object
16179,impedirlo,impedir,to impede,to impede it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
16184,dejarlas,dejar,to leave,to leave them (feminine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,las,1,high,safe_direct_match,transparent_object
16224,guardarlo,guardar,to save,to save it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
16228,concentrarnos,concentrar,to concentrate,to concentrate us,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,nos,1,high,safe_direct_match,transparent_object
16245,arrestarme,arrestar,to arrest,to arrest me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
16251,pásalo,pasar,you pass,pass it (masculine),yes,translation_changed,attached_pronoun_form,imperative,direct_object,lo,1,high,safe_direct_match,transparent_object
16256,haciéndote,hacer,doing,doing you,yes,translation_changed,attached_pronoun_form,gerund,direct_object,te,1,high,safe_direct_match,transparent_object
16262,entregarte,entregar,to deliver,to deliver you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
16265,mentirte,mentir,to lie,to lie you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
16268,equivocarse,equivocar,to mistake,to mistake,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
16271,callarse,callar,to calm,to calm,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
16285,usarlas,usar,to use,to use them (feminine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,las,1,high,safe_direct_match,transparent_object
16288,esperarse,esperar,to hope,to hope,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
16300,tomarle,tomar,to take,to take to him or her,yes,translation_changed,attached_pronoun_form,infinitive,indirect_object,le,1,high,safe_indirect_match,transparent_indirect
16308,iniciarse,iniciar,reflexive of iniciar,reflexive of iniciar,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
16318,cortarte,cortar,to cut,to cut you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
16327,comportarte,comportar,to involve,to involve you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
16336,desplazarse,desplazar,to displace,to displace,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
16339,reunirte,reunir,to gather,to gather you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
16345,arreglarse,arreglar,to fix,to fix,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
16364,búscate,buscar,you seek,seek you,yes,translation_changed,attached_pronoun_form,imperative,direct_object,te,1,high,safe_direct_match,transparent_object
16381,colocarse,colocar,to place,to place,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
16422,integrarse,integrar,to integrate,to integrate,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
16448,venderle,vender,to sell,to sell to him or her,yes,translation_changed,attached_pronoun_form,infinitive,indirect_object,le,1,high,safe_indirect_match,transparent_indirect
16452,decidirse,decidir,to decide,to decide,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
16456,golpearte,golpear,to hit,to hit you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
16461,guárdalo,guardar,you save,save it (masculine),yes,translation_changed,attached_pronoun_form,imperative,direct_object,lo,1,high,safe_direct_match,transparent_object
16502,repetirse,repetir,to repeat ),to repeat ),no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
16506,interrogarlo,interrogar,to interrogate,to interrogate it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
16524,mostrarnos,mostrar,to show,to show us,yes,translation_changed,attached_pronoun_form,infinitive,indirect_object,nos,1,high,safe_indirect_match,transparent_indirect
16533,dándose,dar,giving,giving,no,attached_pronoun_candidate_only,attached_pronoun_form,gerund,unknown,se,1,medium,candidate_only,unknown
16538,ocultarse,ocultar,to hide,to hide,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
16554,dispararte,disparar,to shoot,to shoot you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
16559,arruinarlo,arruinar,to ruin,to ruin it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
16608,trasladarse,trasladar,to move,to move,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
16612,describirlo,describir,to describe,to describe it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
16620,esforzarse,esforzar,to encourage,to encourage,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
16634,culparte,culpar,to blame,to blame you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
16640,seguirte,seguir,to follow,to follow you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
16662,cogerla,coger,to take,to take it (feminine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,la,1,high,safe_direct_match,transparent_object
16669,detenerle,detener,to detain,to detain to him or her,yes,translation_changed,attached_pronoun_form,infinitive,indirect_object,le,1,high,safe_indirect_match,transparent_indirect
16673,tratarlo,tratar,to treat,to treat it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
16676,bájame,bajar,I go down,go down me,yes,translation_changed,attached_pronoun_form,imperative,direct_object,me,1,high,safe_direct_match,transparent_object
16711,comunicarnos,comunicar,to communicate,to communicate us,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,nos,1,high,safe_direct_match,transparent_object
16726,curarse,curar,to cure,to cure,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
16737,ocuparnos,ocupar,to occupy,to occupy us,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,nos,1,high,safe_direct_match,transparent_object
16752,llevarlas,llevar,to take,to take them (feminine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,las,1,high,safe_direct_match,transparent_object
16770,abrazarte,abrazar,to hug,to hug you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
16775,joderme,joder,to annoy,to annoy me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
16776,librarte,librar,to save,to save you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
16826,reírte,reír,to laugh,to laugh you,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,te,1,high,safe_direct_match,transparent_object
16854,meterla,meter,to put in,to put in it (feminine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,la,1,high,safe_direct_match,transparent_object
16860,enterrarlo,enterrar,to bury,to bury it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
16885,rendirme,rendir,to conquer,to conquer me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
16899,haberlas,haber,to have,to have them (feminine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,las,1,high,safe_direct_match,transparent_object
16932,extenderse,extender,to extend,to extend,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
16940,explicarles,explicar,to explain,to explain to them,yes,translation_changed,attached_pronoun_form,infinitive,indirect_object,les,1,high,safe_indirect_match,transparent_indirect
16942,ofrecerme,ofrecer,to offer,to offer me,yes,translation_changed,attached_pronoun_form,infinitive,direct_object,me,1,high,safe_direct_match,transparent_object
16963,lanzarse,lanzar,to throw,to throw,no,attached_pronoun_candidate_only,attached_pronoun_form,infinitive,unknown,se,1,medium,candidate_only,unknown
16970,quererlo,querer,to desire,to desire it (masculine),yes,translation_changed,attached_pronoun_form,infinitive,direct_object,lo,1,high,safe_direct_match,transparent_object
