lemma,count
[UNTRANSLATED] sibley,4732
[UNTRANSLATED] testificar,4732
nettle,4731
take / see / come,4731
look,4730
[UNTRANSLATED] mein,4730
answer / reply / response,4730
mandate / injunction,4727
roving / travelling,4726
detect,4726
[UNTRANSLATED] proletario,4725
portray,4725
travel / travelling,4725
minute,4724
to have/possess,4724
county / shire,4720
educate,4720
machete,4719
deal / treat,4718
[UNTRANSLATED] penoso,4716
anonymously,4715
blanket / rug,4715
[UNTRANSLATED] urbanístico,4714
teenager / teenage / adolescent,4713
[UNTRANSLATED] mec,4712
suit / join / unite,4711
notice / sense / note,4710
[UNTRANSLATED] consultorio,4709
demand,4709
[UNTRANSLATED] newman,4709
to know (be familiar with),4708
[UNTRANSLATED] trade,4708
[UNTRANSLATED] falcar,4707
desk,4706
carpet / rug / bath mat,4704
[UNTRANSLATED] arnie,4704
threshold,4703
change / capsize / switch,4702
hide / obscure / secrete,4702
understand / misunderstand,4701
[UNTRANSLATED] podar,4701
fiction,4700
panama,4700
infancy,4699
take / spend / go,4699
machine,4697
whistle,4696
relax,4694
be / come,4694
consider / regard / reckon,4693
[UNTRANSLATED] idol,4693
invincible,4693
dump / pour / tip,4693
execute,4691
conservatoire,4690
[UNTRANSLATED] incapacitado,4688
handle / operate,4688
modify,4688
dirt / filth,4688
provisionally,4688
train / coach,4686
[UNTRANSLATED] vidriera,4684
chamber / fourth,4683
[UNTRANSLATED] estadísticamente,4683
mouth,4680
root / stem,4680
comparison,4679
[UNTRANSLATED] sandino,4679
surprise,4679
abbreviation,4678
to be (state/location),4678
[UNTRANSLATED] reiterado,4678
eat / lunch,4675
zip,4675
[UNTRANSLATED] sellers,4675
[UNTRANSLATED] whitechapel,4675
[UNTRANSLATED] relacionado,4674
exceed / surpass / trump,4674
craft / job,4673
[UNTRANSLATED] carroza,4672
conscientious,4672
discovery,4672
recall / withdraw / remove,4672
rna,4671
to know (be familiar with),4671
[UNTRANSLATED] medicar,4671
[UNTRANSLATED] naruto,4671
[UNTRANSLATED] quintero,4671
fit,4670
involve,4669
erect / raise,4669
call,4669
roll / scroll / crescent roll,4669
mast / stick / rosewood,4668
associate,4666
[UNTRANSLATED] jillian,4666
toulouse,4666
doubtful,4665
[UNTRANSLATED] especular,4664
[UNTRANSLATED] ragnar,4664
diesel,4663
[UNTRANSLATED] imaginaria,4663
ensure / assure / insure,4662
release / version,4662
autochthonous,4661
base,4660
rapid action force / squad / brigade,4660
call,4660
participate / take,4660
break / smash,4660
[UNTRANSLATED] desdémona,4659
act / perform,4658
[UNTRANSLATED] injustificado,4658
[UNTRANSLATED] saborear,4658
regular / regulate,4657
[UNTRANSLATED] solidario,4657
believe / think,4654
pioneer / pioneering,4654
appear / show / turn,4653
shirt,4653
rest,4653
embrace,4651
pull / remove / take,4651
peacock,4650
dancer,4649
[UNTRANSLATED] iberoamericano,4649
spokesman / spokeswoman,4649
[UNTRANSLATED] guarnición,4647
finding,4647
[UNTRANSLATED] ego,4646
[UNTRANSLATED] punk,4645
side,4644
approve / endorse / pass,4643
look / search / seek,4643
[UNTRANSLATED] dom,4642
sail / cruise,4642
forget,4642
begin / commence,4641
continue / go / keep,4640
[UNTRANSLATED] suéteres,4638
warming,4637
[UNTRANSLATED] kang,4637
finish / end,4637
ecosystem,4636
rhyme,4634
daylight robbery / armed robbery,4633
bend,4633
frivolous,4633
originate,4633
intend / pretend,4631
enjoy,4628
[UNTRANSLATED] dea,4626
hamster,4626
carry / spend / take,4623
confess,4622
size,4622
june,4621
goat,4620
scrape,4620
surprise,4619
towel / paper towel,4619
cut / hack,4618
cruise,4618
look / hope / expect,4618
legend,4618
vaccination,4618
abound,4617
hide,4617
be,4617
[UNTRANSLATED] shekhar,4617
turkish,4617
reason / motive / motif,4616
award,4616
review / revise / overhaul,4615
[UNTRANSLATED] polvorín,4614
regulation,4614
drum,4614
demonstrate / show,4613
reassure,4613
cone,4612
damage,4611
separate,4611
[UNTRANSLATED] hondura,4610
quartet,4607
call,4606
addition,4605
[UNTRANSLATED] downton,4605
die,4605
[UNTRANSLATED] valdivieso,4605
pacific coast / atlantic coast / offshore,4604
[UNTRANSLATED] suicidar,4604
incite,4603
[UNTRANSLATED] kt,4603
fugitive,4602
ask / call / request,4602
come / go / step,4601
itinerary,4601
[UNTRANSLATED] tolliver,4601
season / station / space station,4600
unfair,4599
[UNTRANSLATED] mapache,4599
think,4599
[UNTRANSLATED] compinche,4598
[UNTRANSLATED] graeme,4598
continue,4598
distinguished,4598
achieve / get / manage,4597
tame,4597
seduction,4597
skeptical / sceptic,4595
admirable,4594
peculiarity,4594
to do/make,4593
allow / give / quit,4592
choose / elect / pick,4592
jump / leap / spring,4591
titanium,4590
victorious,4590
[UNTRANSLATED] matizar,4586
have / remember / remind,4586
[UNTRANSLATED] topanga,4585
automatic,4584
[UNTRANSLATED] nino,4584
[UNTRANSLATED] contrariamente,4582
[UNTRANSLATED] raspar,4582
trace,4582
tulip,4582
rank / row,4581
allow / permit,4581
pinochet,4581
city council / town council / town hall,4580
athlete,4579
edit,4579
improve / get / ameliorate,4579
liposuction,4576
group,4573
motorist,4573
fire / shoot,4572
incomplete,4571
destitute,4569
asleep,4568
anger / infuriate,4568
privileged,4568
ministry,4567
kiev,4567
crewman,4567
adventure,4566
supervise,4566
[UNTRANSLATED] tributario,4566
match,4565
opponent,4565
to know (be familiar with),4564
to know (be familiar with),4564
lenin,4564
[UNTRANSLATED] sumidero,4564
ensure / assure / insure,4563
pickle,4563
[UNTRANSLATED] credencial,4562
decree,4562
[UNTRANSLATED] esquimal,4562
[UNTRANSLATED] suscrito,4561
distinguish,4557
work / toil,4556
hang / hang-up,4554
to be (identity/essence),4554
hit / reach / play,4554
[UNTRANSLATED] guadalquivir,4553
warn,4552
pay / go,4552
hang / hang-up,4551
narrative,4551
[UNTRANSLATED] ventanal,4551
to be (state/location),4549
[UNTRANSLATED] kent,4549
cut / hack,4548
wail,4548
erect / raise,4548
[UNTRANSLATED] ripley,4547
[UNTRANSLATED] nava,4546
[UNTRANSLATED] sajonia,4545
type / write,4544
[UNTRANSLATED] françoise,4544
direct,4543
[UNTRANSLATED] sterling,4543
[UNTRANSLATED] bronceador,4542
drop / come / encounter,4542
[UNTRANSLATED] lilith,4542
take,4542
[UNTRANSLATED] mgm,4541
bind / force / compel,4541
[UNTRANSLATED] camuflar,4539
company,4538
[UNTRANSLATED] k,4538
bell,4537
understand / misunderstand,4536
computing / computer science,4536
rescue,4536
armament,4535
arrange / fix,4535
race start / beginning,4532
inside / interior / indoor,4532
formative,4531
jewellery,4531
postscript,4531
effect,4530
[UNTRANSLATED] huh,4530
flight / flying,4529
nasal,4528
[UNTRANSLATED] tati,4527
loom,4526
republican,4526
mail / post,4525
[UNTRANSLATED] riker,4525
[UNTRANSLATED] avanzado,4524
philosophy,4524
to (prep.),4523
make / attack / strike,4523
guadarrama,4523
[UNTRANSLATED] guardian,4522
homicide,4522
repercussion,4522
[UNTRANSLATED] vulgarmente,4522
adduce,4521
hang-up / setback,4521
collectivity,4520
[UNTRANSLATED] odin,4520
characterise,4518
pity,4518
[UNTRANSLATED] enterar,4517
[UNTRANSLATED] mnr,4514
dine,4513
cruel / ruthless,4513
[UNTRANSLATED] crusoe,4513
litigate,4512
delhi,4511
manipulate,4511
ovary,4511
advertise / announce,4509
2nd,4508
[UNTRANSLATED] crenshaw,4506
[UNTRANSLATED] apuñalar,4505
barrack,4505
publicly,4505
postpone / put,4504
yeltsin,4504
[UNTRANSLATED] encontrado,4503
[UNTRANSLATED] neurótico,4502
point / signal,4501
add,4501
bite,4500
[UNTRANSLATED] otorgamiento,4500
tyrant,4500
deal / treat,4500
[UNTRANSLATED] cazavampiros,4499
dependent,4499
converse,4498
[UNTRANSLATED] invadido,4498
line / range / align,4497
ensure / assure / insure,4497
[UNTRANSLATED] afectado,4496
convey / transport,4496
[UNTRANSLATED] cômo,4494
fire / shoot,4494
award,4494
hit / punch / paste,4494
[UNTRANSLATED] holt,4492
justify,4492
acquire / purchase,4491
appreciate,4491
[UNTRANSLATED] homogéneo,4491
[UNTRANSLATED] detras,4490
measurement,4490
conserve,4489
provoke / trigger / cause,4489
drive / conduct,4488
degrade,4485
ask,4483
assemble / bring / gather,4483
comport,4482
[UNTRANSLATED] cathy,4481
[UNTRANSLATED] caído,4480
[UNTRANSLATED] mezclado,4480
[UNTRANSLATED] preponderancia,4480
[UNTRANSLATED] rendir,4478
save / spare,4477
look / glance / watch,4477
to go,4477
[UNTRANSLATED] ofelia,4476
[UNTRANSLATED] peligrar,4476
kid,4475
understand / misunderstand,4475
[UNTRANSLATED] green,4475
[UNTRANSLATED] garrison,4473
[UNTRANSLATED] bini,4472
wet,4472
[UNTRANSLATED] amazonia,4470
[UNTRANSLATED] cardiff,4469
emerald,4468
disqualify,4467
implant,4467
[UNTRANSLATED] killer,4467
zebra,4466
bind / force / compel,4466
nationalisation,4465
[UNTRANSLATED] mtv,4464
[UNTRANSLATED] zapatilla,4463
frame,4462
[UNTRANSLATED] teo,4462
deprive,4460
hire,4458
die,4457
cognitive,4456
configuration,4456
eduard,4456
[UNTRANSLATED] manolete,4456
[UNTRANSLATED] paje,4456
national high court's edict / decree / car,4454
demolish / unseat,4454
masculine,4454
burn,4454
[UNTRANSLATED] guiso,4451
to be (state/location),4449
[UNTRANSLATED] everett,4449
[UNTRANSLATED] caracterizado,4448
honest / sincere / straightforward,4448
take,4447
[UNTRANSLATED] familiarizado,4447
invite,4447
extraction / removal,4446
link,4446
[UNTRANSLATED] kryptonita,4445
conceptual,4444
[UNTRANSLATED] cucharita,4444
[UNTRANSLATED] donostiarra,4444
monetary,4444
peasant / villain,4442
[UNTRANSLATED] testificar,4441
to have (aux.)/there is,4440
assess / evaluate,4439
dog,4439
[UNTRANSLATED] cuentame,4437
[UNTRANSLATED] pajita,4437
protectionism,4437
[UNTRANSLATED] lem,4436
loyalty / allegiance,4434
festive,4433
homework / duty / have,4432
grammar,4432
[UNTRANSLATED] sec,4432
tourism school / academy,4431
[UNTRANSLATED] escámez,4431
mandarin,4430
rage,4429
rope,4429
[UNTRANSLATED] vilanova,4429
mystery,4427
roldán,4427
seat / sit / settle,4427
[UNTRANSLATED] win,4427
conclude,4426
[UNTRANSLATED] unam,4424
[UNTRANSLATED] yogi,4424
create,4423
use / utilise,4422
madrilenian,4421
ease / alleviate / relieve,4420
maria,4420
[UNTRANSLATED] antemano,4419
bunker,4419
convert / turn,4418
giant,4418
arrange / fix,4416
speaker,4415
debit,4415
[UNTRANSLATED] hispania,4415
thriller,4415
date,4413
dog,4413
accept,4412
epicentre,4412
exporter / exporting,4411
dismay,4410
realm / kingdom,4410
jackal,4409
[UNTRANSLATED] nessa,4409
attend,4407
yield,4407
preventive,4407
[UNTRANSLATED] joanna,4406
suspect / suspicious,4406
combine,4405
exotic,4405
warn,4404
hardly / scarcely,4404
[UNTRANSLATED] run,4404
[UNTRANSLATED] bobada,4403
[UNTRANSLATED] caracterizado,4403
create,4402
secondary,4400
abruptly,4399
[UNTRANSLATED] athena,4399
availability,4399
remain,4398
range / vary,4398
informal,4395
[UNTRANSLATED] liza,4395
abbott,4394
[UNTRANSLATED] canning,4393
[UNTRANSLATED] disperso,4392
[UNTRANSLATED] expectante,4392
figure / represent,4390
hunt,4389
[UNTRANSLATED] marcus,4389
[UNTRANSLATED] furtivo,4388
continue / go / keep,4387
to know (be familiar with),4385
species,4385
[UNTRANSLATED] facil,4385
pea,4385
kerb,4383
[UNTRANSLATED] relacion,4382
consistent,4381
type / write,4379
inspect,4378
giraffe,4378
seat / sit / settle,4377
hold,4375
exercise,4375
portico,4375
suit / join / unite,4375
entire / whole / integer,4374
[UNTRANSLATED] tumbar,4374
dealer / car dealer,4373
hail,4372
tourism package deal / airfare deal / hotel deal,4370
[UNTRANSLATED] eustaquio,4368
conclude,4367
dynamic / dynamical,4367
[UNTRANSLATED] duce,4366
accompany,4363
explain,4363
fortunate / lucky,4360
[UNTRANSLATED] ingrid,4360
[UNTRANSLATED] valientemente,4360
yolk / fingertip / egg yolk,4359
[UNTRANSLATED] afectado,4357
beautiful / pretty,4357
naïve / ingenuous / dewy-eyed,4357
believe / think,4355
aggressively,4354
accompany,4352
[UNTRANSLATED] rcp,4352
answer,4350
[UNTRANSLATED] afiche,4348
escort,4348
[UNTRANSLATED] band,4347
explain,4347
tallow,4347
type / write,4346
choose,4344
[UNTRANSLATED] herbie,4344
carousel,4344
roll,4343
legislature / term,4343
cabbage,4343
cartoonist,4342
love,4341
hide,4340
dodge / miss / throw,4339
invasion,4339
sax,4339
[UNTRANSLATED] heredia,4338
[UNTRANSLATED] mudar,4338
colour / paint,4337
[UNTRANSLATED] complicado,4336
[UNTRANSLATED] jugada,4336
attack / seizure / stroke,4335
sleep,4335
variant,4335
[UNTRANSLATED] jensen,4334
[UNTRANSLATED] repelente,4334
romantic,4334
hard-working / worker / industrious,4334
[UNTRANSLATED] catherine,4332
[UNTRANSLATED] depresivo,4331
[UNTRANSLATED] hawthorne,4331
[UNTRANSLATED] michigan,4331
[UNTRANSLATED] capataz,4329
[UNTRANSLATED] cádiz,4329
hide,4328
[UNTRANSLATED] grove,4328
historically,4328
burn,4327
spectral,4327
agree,4326
[UNTRANSLATED] dejame,4326
convert / turn,4325
[UNTRANSLATED] becca,4324
hide / obscure / secrete,4322
[UNTRANSLATED] tory,4321
learn,4320
start / begin / get,4320
[UNTRANSLATED] aisha,4319
[UNTRANSLATED] prefix_re_laja,4319
[UNTRANSLATED] subs,4319
detain / stop / remand,4318
[UNTRANSLATED] cardio,4317
denouncer,4317
crash / bump / conflict,4316
convert / turn,4316
[UNTRANSLATED] incomprensión,4316
[UNTRANSLATED] lastimar,4316
refrigerator,4316
jealous / zealous,4313
minimum / minimal,4312
[UNTRANSLATED] regadío,4312
divide,4311
diagram / scheme,4311
allow / permit,4311
comment,4310
[UNTRANSLATED] confeso,4310
far / afar,4310
[UNTRANSLATED] rendir,4310
[UNTRANSLATED] biliar,4308
[UNTRANSLATED] muchisimo,4308
[UNTRANSLATED] nader,4308
duke / duque,4307
[UNTRANSLATED] mont,4307
spotless,4306
conduct / investigate / research,4306
demand,4305
[UNTRANSLATED] riley,4305
frighten / scare,4304
decide / resolve / settle,4304
[UNTRANSLATED] tampa,4304
scoundrel / crook,4303
[UNTRANSLATED] connors,4302
[UNTRANSLATED] norah,4301
load,4300
surround,4300
[UNTRANSLATED] vasectomía,4300
ass,4299
belt / strap,4299
initiate / pioneer,4299
to see,4297
[UNTRANSLATED] capello,4296
valley / vale,4296
[UNTRANSLATED] dahlia,4295
dull / attenuate,4292
[UNTRANSLATED] dalton,4292
discipline,4292
palpable,4292
[UNTRANSLATED] morfeo,4290
aid / succour,4290
defensive,4289
[UNTRANSLATED] moby,4289
[UNTRANSLATED] clausurar,4288
[UNTRANSLATED] ipc,4288
halt / pay / pause,4288
teach,4287
motion / vote,4287
cancel / annular / annul,4286
[UNTRANSLATED] manny,4286
to be able to/can,4286
[UNTRANSLATED] denton,4285
propaganda,4285
[UNTRANSLATED] descrédito,4284
fatal,4284
[UNTRANSLATED] freddy,4283
[UNTRANSLATED] lockhart,4283
approach,4282
[UNTRANSLATED] double,4282
to go,4282
[UNTRANSLATED] captain,4281
[UNTRANSLATED] acepto,4280
tray / inbox,4280
admit / concede,4279
battle,4279
lumbar,4279
[UNTRANSLATED] luther,4279
mane,4279
check,4277
[UNTRANSLATED] piensalo,4277
share,4275
wrap,4275
[UNTRANSLATED] misty,4275
mount / ride / set,4275
use,4275
[UNTRANSLATED] trascendente,4274
to be (state/location),4273
register / scour,4273
[UNTRANSLATED] valgo,4273
loquacious,4272
19th,4272
convert / turn,4270
to want,4270
arm,4269
criticism / critique / review,4269
[UNTRANSLATED] huntley,4269
cockroach,4268
bite,4268
administer / administrate,4267
[UNTRANSLATED] binocular,4267
insurance / certain / confident,4267
ideology,4266
[UNTRANSLATED] desamparo,4265
[UNTRANSLATED] burgess,4263
[UNTRANSLATED] colt,4263
[UNTRANSLATED] selfi,4263
acrobatics,4262
conspiracy,4262
remedial / therapeutic,4262
[UNTRANSLATED] bretaña,4261
[UNTRANSLATED] conte,4261
listen,4261
[UNTRANSLATED] largar,4261
[UNTRANSLATED] mass,4261
believer,4260
spend,4260
[UNTRANSLATED] grand,4259
unwearyingly / untiringly,4259
[UNTRANSLATED] naina,4258
drop / release,4256
tree / breadfruit / christmas tree,4256
implant,4255
pacifist,4255
wagon,4255
liar,4254
[UNTRANSLATED] momentito,4254
decade,4253
[UNTRANSLATED] woman,4252
[UNTRANSLATED] joey,4251
offensive,4249
[UNTRANSLATED] antípoda,4247
[UNTRANSLATED] macro,4247
put / dip,4247
akin / similar,4247
question,4246
full,4245
penis,4245
deal / treat,4245
defenceless,4244
[UNTRANSLATED] pesto,4243
[UNTRANSLATED] millon,4242
tunic / robe,4242
vacillation,4242
receive,4241
save / spare,4241
blame,4240
hamper,4240
[UNTRANSLATED] rooster,4240
[UNTRANSLATED] armadillo,4239
functioning / operation,4239
organic,4238
booty,4237
accompany,4236
[UNTRANSLATED] cas,4236
[UNTRANSLATED] finar,4236
[UNTRANSLATED] robbie,4236
[UNTRANSLATED] arrancada,4235
[UNTRANSLATED] chapultepec,4235
insignia / badge,4235
[UNTRANSLATED] jor,4235
need,4235
catharsis,4234
correctly / just right / properly,4234
random,4233
weight,4233
rival,4233
corporate,4232
malta / malt,4232
prompt / early / soon,4232
thorax,4232
[UNTRANSLATED] bette,4231
[UNTRANSLATED] nicanor,4228
[UNTRANSLATED] picard,4228
barricade,4227
take / remove,4226
offer,4225
fuselage,4224
discharge / free / release,4224
artificially,4223
nicolas,4223
put,4222
wander / roam,4222
farc,4220
[UNTRANSLATED] limpiaparabrisas,4220
drive / promenade / ride,4220
zombie,4220
[UNTRANSLATED] compostela,4219
believe / think,4219
[UNTRANSLATED] buchanan,4218
carry / spend / take,4218
to give,4215
imagination,4215
masculine,4215
perverse,4215
[UNTRANSLATED] kelso,4214
prisoner / imprisoned,4214
[UNTRANSLATED] crais,4213
sign,4213
to do/make,4213
punish,4212
fusible / fuse,4211
[UNTRANSLATED] maní,4210
to know (a fact),4209
cloth,4209
contest,4208
modernity,4207
[UNTRANSLATED] nostálgico,4207
penetrate,4205
cave,4204
flower / bloom,4204
substantial,4202
tear,4202
[UNTRANSLATED] austral,4201
anti-smoking campaign / campaign / drive,4201
[UNTRANSLATED] cuatrocientos,4201
positive,4198
cut / court / haircut,4196
[UNTRANSLATED] nilsson,4196
criminal,4195
fixer,4195
[UNTRANSLATED] muller,4194
chronicle,4193
polygraph,4192
cupboard,4191
recommend,4191
synchronise / phase,4191
delaware,4190
